borocode,boroname,countyfips,ntacode,ntaname,shape_area,shape_leng,ZIPCODE,BLDGZIP,PO_NAME,POPULATION,AREA,STATE,COUNTY,ST_FIPS,CTY_FIPS,URL,SHAPE_AR_1,SHAPE_LEN,19_placeke,19_locatio,19_street_,19_city,19_region,19_date_ra,19_date__1,19_raw_vis,19_raw_v_1,19_conc_ad,19_num,19_street
1.0000000000000000000000000000000,Manhattan,"061",MN50,Stuyvesant Town-Cooper Village,5575232.2254100004211068153381347656250,11000.1587450999995780875906348228455,"10002","0",New York,81305.00000000,26280128.54388850,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,zzw-228@627-s8k-wtv,Niche,172 Delancey St,New York,NY,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,"36","17","172 Delancey St, New York, NY, 10002","172",Delancey St
1.0000000000000000000000000000000,Manhattan,"061",MN50,Stuyvesant Town-Cooper Village,5575232.2254100004211068153381347656250,11000.1587450999995780875906348228455,"10009","0",New York,61455.00000000,15903519.30122840,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,233-222@627-s8k-qxq,People's Pops,118 1st Ave,New York,NY,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,"118","104","118 1st Ave, New York, NY, 10009","118",1st Ave
1.0000000000000000000000000000000,Manhattan,"061",MN50,Stuyvesant Town-Cooper Village,5575232.2254100004211068153381347656250,11000.1587450999995780875906348228455,"11249","0",Brooklyn,28481.00000000,17772206.17012020,NY,Kings,"36","047",http://www.usps.com/,0.00000000000,0.00000000000,zzz-222@627-s96-whq,Berry Playground,106 South 3 Street,New York,NY,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,"319","145","106 South 3 Street, New York, NY, 11249","106",South 3 Street
3.0000000000000000000000000000000,Brooklyn,"047",BK30,Dyker Heights,29908238.2333000004291534423828125000000,30562.5835054000017407815903425216675,"11219","0",Brooklyn,92561.00000000,42002738.46723040,NY,Kings,"36","047",http://www.usps.com/,0.00000000000,0.00000000000,zzy-222@627-wgt-tvz,Tacos El Bronco,39th St & 9th Ave,New York,NY,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,"128","73","39th St & 9th Ave, New York, NY, 11219",39th,St & 9th Ave
3.0000000000000000000000000000000,Brooklyn,"047",BK30,Dyker Heights,29908238.2333000004291534423828125000000,30562.5835054000017407815903425216675,"11220","0",Brooklyn,97257.00000000,47453785.79063740,NY,Kings,"36","047",http://www.usps.com/,0.00000000000,0.00000000000,zzy-222@627-wgy-gc5,Tires land,5708 3 Rd Ave,New York,NY,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,"549","250","5708 3 Rd Ave, New York, NY, 11220","5708",3 Rd Ave
3.0000000000000000000000000000000,Brooklyn,"047",BK30,Dyker Heights,29908238.2333000004291534423828125000000,30562.5835054000017407815903425216675,"11209","0",Brooklyn,69255.00000000,57842313.96122720,NY,Kings,"36","047",http://www.usps.com/,0.00000000000,0.00000000000,zzz-222@627-wfd-kcq,John Paul Jones Park,John Paul Jones Park,New York,NY,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,"510","390","John Paul Jones Park, New York, NY, 11209",John,Paul Jones Park
3.0000000000000000000000000000000,Brooklyn,"047",BK30,Dyker Heights,29908238.2333000004291534423828125000000,30562.5835054000017407815903425216675,"11228","0",Brooklyn,43080.00000000,43893024.73172240,NY,Kings,"36","047",http://www.usps.com/,0.00000000000,0.00000000000,zzz-222@627-wdm-xdv,Lt Joseph Petrosino Park,7002 16 Avenue,New York,NY,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,"2052","863","7002 16 Avenue, New York, NY, 11228","7002",16 Avenue
3.0000000000000000000000000000000,Brooklyn,"047",BK28,Bensonhurst West,46666292.7867000028491020202636718750000,37136.9632516999990912154316902160645,"11219","0",Brooklyn,92561.00000000,42002738.46723040,NY,Kings,"36","047",http://www.usps.com/,0.00000000000,0.00000000000,zzy-222@627-wgt-tvz,Tacos El Bronco,39th St & 9th Ave,New York,NY,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,"128","73","39th St & 9th Ave, New York, NY, 11219",39th,St & 9th Ave
3.0000000000000000000000000000000,Brooklyn,"047",BK28,Bensonhurst West,46666292.7867000028491020202636718750000,37136.9632516999990912154316902160645,"11204","0",Brooklyn,77354.00000000,43555184.61328500,NY,Kings,"36","047",http://www.usps.com/,0.00000000000,0.00000000000,zzz-222@627-wdm-qvf,Seth Low Playground Bealin Square,7217 Bay Parkway / 33 Avenue P,New York,NY,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,"3881","1444","7217 Bay Parkway / 33 Avenue P, New York, NY, 11204","7217",Bay Parkway / 33 Avenue P
3.0000000000000000000000000000000,Brooklyn,"047",BK28,Bensonhurst West,46666292.7867000028491020202636718750000,37136.9632516999990912154316902160645,"11228","0",Brooklyn,43080.00000000,43893024.73172240,NY,Kings,"36","047",http://www.usps.com/,0.00000000000,0.00000000000,zzz-222@627-wdm-xdv,Lt Joseph Petrosino Park,7002 16 Avenue,New York,NY,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,"2052","863","7002 16 Avenue, New York, NY, 11228","7002",16 Avenue
3.0000000000000000000000000000000,Brooklyn,"047",BK28,Bensonhurst West,46666292.7867000028491020202636718750000,37136.9632516999990912154316902160645,"11214","0",Brooklyn,89061.00000000,61096539.38914650,NY,Kings,"36","047",http://www.usps.com/,0.00000000000,0.00000000000,zzy-222@627-wd9-b49,Vector Art Graphic Design,8700 25th Avebrooklyn,New York,NY,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,"353","131","8700 25th Avebrooklyn, New York, NY, 11214","8700",25th Avebrooklyn
3.0000000000000000000000000000000,Brooklyn,"047",BK28,Bensonhurst West,46666292.7867000028491020202636718750000,37136.9632516999990912154316902160645,"11223","0",Brooklyn,79864.00000000,58702923.46629960,NY,Kings,"36","047",http://www.usps.com/,0.00000000000,0.00000000000,zzy-222@627-s8x-9vf,Emporium Estimates,2505 E Park Ave St,New York,NY,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,"410","204","2505 E Park Ave St, New York, NY, 11223","2505",E Park Ave St
4.0000000000000000000000000000000,Queens,"081",QN46,Bayside-Bayside Hills,80797536.0622999966144561767578125000000,43014.8053301000036299228668212890625,"11357","0",Whitestone,38944.00000000,77359110.60914420,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,zzz-222@627-s9h-x5z,Whitestone Playground,Whitestone Playground,New York,NY,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,"548","258","Whitestone Playground, New York, NY, 11357",Whitestone,Playground
4.0000000000000000000000000000000,Queens,"081",QN46,Bayside-Bayside Hills,80797536.0622999966144561767578125000000,43014.8053301000036299228668212890625,"11360","0",Bayside,18973.00000000,38834824.17134140,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,zzz-222@627-rvx-7wk,Little Bay Park,Little Bay Park,New York,NY,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,"705","469","Little Bay Park, New York, NY, 11360",Little,Bay Park
4.0000000000000000000000000000000,Queens,"081",QN46,Bayside-Bayside Hills,80797536.0622999966144561767578125000000,43014.8053301000036299228668212890625,"11358","0",Flushing,37743.00000000,54622541.08573670,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,zzy-222@627-s9j-99f,All NY Liens,198 07 32 Ave,New York,NY,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,"208","81","198 07 32 Ave, New York, NY, 11358","198",07 32 Ave
4.0000000000000000000000000000000,Queens,"081",QN46,Bayside-Bayside Hills,80797536.0622999966144561767578125000000,43014.8053301000036299228668212890625,"11364","0",Oakland Gardens,33937.00000000,84259665.05296010,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,zzz-222@627-rzp-rkz,Saul Weprin Playground,54 38 202 Street,New York,NY,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,"462","184","54 38 202 Street, New York, NY, 11364","54",38 202 Street
4.0000000000000000000000000000000,Queens,"081",QN46,Bayside-Bayside Hills,80797536.0622999966144561767578125000000,43014.8053301000036299228668212890625,"11365","0",Fresh Meadows,40528.00000000,69385865.59473890,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,zzz-222@627-rzq-bzf,Fresh Meadows Park,Fresh Meadows Park,New York,NY,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,"306","245","Fresh Meadows Park, New York, NY, 11365",Fresh,Meadows Park
4.0000000000000000000000000000000,Queens,"081",QN46,Bayside-Bayside Hills,80797536.0622999966144561767578125000000,43014.8053301000036299228668212890625,"11361","0",Bayside,28496.00000000,50163518.24335120,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,zzz-222@627-rzx-wff,John Golden Park,John Golden Park,New York,NY,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,"623","275","John Golden Park, New York, NY, 11361",John,Golden Park
3.0000000000000000000000000000000,Brooklyn,"047",BK61,Crown Heights North,51619074.4580999985337257385253906250000,35635.5439927999977953732013702392578,"11213","0",Brooklyn,62426.00000000,29631004.43793900,NY,Kings,"36","047",http://www.usps.com/,0.00000000000,0.00000000000,zzz-222@627-s8w-s5z,St MarkS Playground,St Marks Playground,New York,NY,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,"680","232","St Marks Playground, New York, NY, 11213",St,Marks Playground
3.0000000000000000000000000000000,Brooklyn,"047",BK61,Crown Heights North,51619074.4580999985337257385253906250000,35635.5439927999977953732013702392578,"11212","0",Brooklyn,83866.00000000,41972104.07141980,NY,Kings,"36","047",http://www.usps.com/,0.00000000000,0.00000000000,zzy-222@627-wg7-djv,Big Apple Stars,0 New Lots Avenue,New York,NY,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,"190","142","0 New Lots Avenue, New York, NY, 11212","0",New Lots Avenue
3.0000000000000000000000000000000,Brooklyn,"047",BK61,Crown Heights North,51619074.4580999985337257385253906250000,35635.5439927999977953732013702392578,"11225","0",Brooklyn,56527.00000000,23698630.12492520,NY,Kings,"36","047",http://www.usps.com/,0.00000000000,0.00000000000,zzw-224@627-s96-x5z,W House Call Medicine,Makes House Calls,New York,NY,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,"300","143","Makes House Calls, New York, NY, 11225",Makes,House Calls
3.0000000000000000000000000000000,Brooklyn,"047",BK61,Crown Heights North,51619074.4580999985337257385253906250000,35635.5439927999977953732013702392578,"11238","0",Brooklyn,46664.00000000,29429423.46147940,NY,Kings,"36","047",http://www.usps.com/,0.00000000000,0.00000000000,zzy-223@627-s92-hnq,New York Equipment Dealers,996 Atantic Ave,New York,NY,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,"3","3","996 Atantic Ave, New York, NY, 11238","996",Atantic Ave
3.0000000000000000000000000000000,Brooklyn,"047",BK61,Crown Heights North,51619074.4580999985337257385253906250000,35635.5439927999977953732013702392578,"11216","0",Brooklyn,53862.00000000,26478229.26344330,NY,Kings,"36","047",http://www.usps.com/,0.00000000000,0.00000000000,233-222@627-s92-2p9,Success Academy Charter School Prospect Heights,801 Park Pl 4th Fl,New York,NY,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,"6","5","801 Park Pl 4th Fl, New York, NY, 11216","801",Park Pl 4th Fl
3.0000000000000000000000000000000,Brooklyn,"047",BK61,Crown Heights North,51619074.4580999985337257385253906250000,35635.5439927999977953732013702392578,"11233","0",Brooklyn,66737.00000000,37871693.68225430,NY,Kings,"36","047",http://www.usps.com/,0.00000000000,0.00000000000,zzy-222@627-s94-tgk,Black Rose Natural Hair Care,Marion St,New York,NY,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,"373","119","Marion St, New York, NY, 11233",Marion,St
4.0000000000000000000000000000000,Queens,"081",QN26,North Corona,18000867.9585999995470046997070312500000,18431.0593797000001359265297651290894,"11369","0",East Elmhurst,38116.00000000,30060493.24637420,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,zzy-222@627-s9d-9vf,Corona Bait and Tackle,102 15 Northern Blvd,New York,NY,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,"309","170","102 15 Northern Blvd, New York, NY, 11369","102",15 Northern Blvd
4.0000000000000000000000000000000,Queens,"081",QN26,North Corona,18000867.9585999995470046997070312500000,18431.0593797000001359265297651290894,"11368","0",Corona,109069.00000000,72489663.28446300,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,zzz-222@627-s9c-xdv,Louis Armstrong Playground,Louis Armstrong Playground,New York,NY,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,"1139","512","Louis Armstrong Playground, New York, NY, 11368",Louis,Armstrong Playground
4.0000000000000000000000000000000,Queens,"081",QN26,North Corona,18000867.9585999995470046997070312500000,18431.0593797000001359265297651290894,"11372","0",Jackson Heights,66636.00000000,20163283.87432020,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,zzy-224@627-s7w-qvf,Karan Jewelers,35 05 74th St,New York,NY,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,"3","3","35 05 74th St, New York, NY, 11372","35",05 74th St
4.0000000000000000000000000000000,Queens,"081",QN26,North Corona,18000867.9585999995470046997070312500000,18431.0593797000001359265297651290894,"11373","0",Elmhurst,101282.00000000,42654860.33720751,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,zzw-226@627-s7m-649,Carmona's Dog Grooming,51 33 Goldsmith St,New York,NY,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,"601","274","51 33 Goldsmith St, New York, NY, 11373","51",33 Goldsmith St
3.0000000000000000000000000000000,Brooklyn,"047",BK83,Cypress Hills-City Line,27609992.4426000006496906280517578125000,35597.5617825000008451752364635467529,"11385","0",Ridgewood,98436.00000000,124786310.90785700,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,zzz-222@627-s93-ht9,Nyc Open Space 287,Nyc Open Space 287,New York,NY,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,"751","238","Nyc Open Space 287, New York, NY, 11385",Nyc,Open Space 287
3.0000000000000000000000000000000,Brooklyn,"047",BK83,Cypress Hills-City Line,27609992.4426000006496906280517578125000,35597.5617825000008451752364635467529,"11208","0",Brooklyn,94410.00000000,79303684.26399100,NY,Kings,"36","047",http://www.usps.com/,0.00000000000,0.00000000000,zzy-222@627-s7z-zpv,Kissenia Creativity,1098 Liberty Ave Store 4,New York,NY,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,"1","1","1098 Liberty Ave Store 4, New York, NY, 11208","1098",Liberty Ave Store 4
3.0000000000000000000000000000000,Brooklyn,"047",BK83,Cypress Hills-City Line,27609992.4426000006496906280517578125000,35597.5617825000008451752364635467529,"11207","0",Brooklyn,93556.00000000,73966260.54106100,NY,Kings,"36","047",http://www.usps.com/,0.00000000000,0.00000000000,zzy-222@627-s83-zxq,Halal Fried Chicken & Pizza,141 Pennsylvania Ave,New York,NY,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,"1942","899","141 Pennsylvania Ave, New York, NY, 11207","141",Pennsylvania Ave
3.0000000000000000000000000000000,Brooklyn,"047",BK83,Cypress Hills-City Line,27609992.4426000006496906280517578125000,35597.5617825000008451752364635467529,"11417","0",Ozone Park,28562.00000000,31099087.10790810,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,zzz-222@627-s88-c89,Nyc Open Space,Nyc Open Space,New York,NY,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,"989","489","Nyc Open Space, New York, NY, 11417",Nyc,Open Space
3.0000000000000000000000000000000,Brooklyn,"047",BK83,Cypress Hills-City Line,27609992.4426000006496906280517578125000,35597.5617825000008451752364635467529,"11421","0",Woodhaven,39014.00000000,24314441.76390820,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,zzz-222@627-s7m-nqz,Forest Park,80 30 Park Lane,New York,NY,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,"6217","2880","80 30 Park Lane, New York, NY, 11421","80",30 Park Lane
3.0000000000000000000000000000000,Brooklyn,"047",BK83,Cypress Hills-City Line,27609992.4426000006496906280517578125000,35597.5617825000008451752364635467529,"11416","0",Ozone Park,25423.00000000,18854849.80130320,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,zzy-223@627-s86-w6k,Advanced custom interiors,92 16 95th Ave,New York,NY,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,"264","79","92 16 95th Ave, New York, NY, 11416","92",16 95th Ave
3.0000000000000000000000000000000,Brooklyn,"047",BK83,Cypress Hills-City Line,27609992.4426000006496906280517578125000,35597.5617825000008451752364635467529,"11233","0",Brooklyn,66737.00000000,37871693.68225430,NY,Kings,"36","047",http://www.usps.com/,0.00000000000,0.00000000000,zzy-222@627-s94-tgk,Black Rose Natural Hair Care,Marion St,New York,NY,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,"373","119","Marion St, New York, NY, 11233",Marion,St
3.0000000000000000000000000000000,Brooklyn,"047",BK83,Cypress Hills-City Line,27609992.4426000006496906280517578125000,35597.5617825000008451752364635467529,"11414","0",Howard Beach,26148.00000000,63928824.71902700,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,zzy-222@627-s83-54v,Sorrentino's Market,164 44 Cross Bay Blvd,New York,NY,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,"67","55","164 44 Cross Bay Blvd, New York, NY, 11414","164",44 Cross Bay Blvd
4.0000000000000000000000000000000,Queens,"081",QN37,Kew Gardens Hills,37891124.4812999963760375976562500000000,33109.3220102999985101632773876190186,"11367","0",Flushing,41773.00000000,72810151.58854012,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,zzz-222@627-s9z-vvf,Judge Moses Weinstein Playground,Judge Moses Weinstein Playground,New York,NY,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,"514","292","Judge Moses Weinstein Playground, New York, NY, 11367",Judge,Moses Weinstein Playground
4.0000000000000000000000000000000,Queens,"081",QN37,Kew Gardens Hills,37891124.4812999963760375976562500000000,33109.3220102999985101632773876190186,"11365","0",Fresh Meadows,40528.00000000,69385865.59473890,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,zzz-222@627-rzq-bzf,Fresh Meadows Park,Fresh Meadows Park,New York,NY,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,"306","245","Fresh Meadows Park, New York, NY, 11365",Fresh,Meadows Park
4.0000000000000000000000000000000,Queens,"081",QN37,Kew Gardens Hills,37891124.4812999963760375976562500000000,33109.3220102999985101632773876190186,"11366","0",Fresh Meadows,13168.00000000,20358592.75025480,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,zzy-223@627-s9q-x5z,Aj Creative Studios,7838 Parsons Blvd Flushing Flr 2 Fresh Meadows,New York,NY,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,"10","8","7838 Parsons Blvd Flushing Flr 2 Fresh Meadows, New York, NY, 11366","7838",Parsons Blvd Flushing Flr 2 Fresh Meadows
4.0000000000000000000000000000000,Queens,"081",QN37,Kew Gardens Hills,37891124.4812999963760375976562500000000,33109.3220102999985101632773876190186,"11432","0",Jamaica,62075.00000000,60177575.63806460,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,zzz-222@627-s9q-hh5,P S 131q,172 Street & 84th Avenue,New York,NY,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,"626","222","172 Street & 84th Avenue, New York, NY, 11432","172",Street & 84th Avenue
4.0000000000000000000000000000000,Queens,"081",QN37,Kew Gardens Hills,37891124.4812999963760375976562500000000,33109.3220102999985101632773876190186,"11435","0",Jamaica,53404.00000000,42105899.15650621,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,zzz-222@627-s9w-249,Howard Von Dohlen Playground,138 02 91 Avenue,New York,NY,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,"861","473","138 02 91 Avenue, New York, NY, 11435","138",02 91 Avenue
4.0000000000000000000000000000000,Queens,"081",QN38,Pomonok-Flushing Heights-Hillcrest,38835956.7700999975204467773437500000000,30731.5922495000013441313058137893677,"11367","0",Flushing,41773.00000000,72810151.58854012,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,zzz-222@627-s9z-vvf,Judge Moses Weinstein Playground,Judge Moses Weinstein Playground,New York,NY,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,"514","292","Judge Moses Weinstein Playground, New York, NY, 11367",Judge,Moses Weinstein Playground
4.0000000000000000000000000000000,Queens,"081",QN38,Pomonok-Flushing Heights-Hillcrest,38835956.7700999975204467773437500000000,30731.5922495000013441313058137893677,"11365","0",Fresh Meadows,40528.00000000,69385865.59473890,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,zzz-222@627-rzq-bzf,Fresh Meadows Park,Fresh Meadows Park,New York,NY,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,"306","245","Fresh Meadows Park, New York, NY, 11365",Fresh,Meadows Park
4.0000000000000000000000000000000,Queens,"081",QN38,Pomonok-Flushing Heights-Hillcrest,38835956.7700999975204467773437500000000,30731.5922495000013441313058137893677,"11366","0",Fresh Meadows,13168.00000000,20358592.75025480,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,zzy-223@627-s9q-x5z,Aj Creative Studios,7838 Parsons Blvd Flushing Flr 2 Fresh Meadows,New York,NY,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,"10","8","7838 Parsons Blvd Flushing Flr 2 Fresh Meadows, New York, NY, 11366","7838",Parsons Blvd Flushing Flr 2 Fresh Meadows
4.0000000000000000000000000000000,Queens,"081",QN38,Pomonok-Flushing Heights-Hillcrest,38835956.7700999975204467773437500000000,30731.5922495000013441313058137893677,"11432","0",Jamaica,62075.00000000,60177575.63806460,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,zzz-222@627-s9q-hh5,P S 131q,172 Street & 84th Avenue,New York,NY,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,"626","222","172 Street & 84th Avenue, New York, NY, 11432","172",Street & 84th Avenue
3.0000000000000000000000000000000,Brooklyn,"047",BK73,North Side-South Side,28868408.3355999998748302459716796875000,28145.4287702000001445412635803222656,"11222","0",Brooklyn,36315.00000000,42825293.23670201,NY,Kings,"36","047",http://www.usps.com/,0.00000000000,0.00000000000,zzy-222@627-s8g-fzz,Hello Party 411,310 Nassau Ave Ate 301,New York,NY,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,"55","41","310 Nassau Ave Ate 301, New York, NY, 11222","310",Nassau Ave Ate 301
3.0000000000000000000000000000000,Brooklyn,"047",BK73,North Side-South Side,28868408.3355999998748302459716796875000,28145.4287702000001445412635803222656,"11206","0",Brooklyn,83575.00000000,40700720.97272910,NY,Kings,"36","047",http://www.usps.com/,0.00000000000,0.00000000000,zzy-222@627-s96-hbk,Stagg Street Center For Children,0 Stagg Street,New York,NY,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,"65","24","0 Stagg Street, New York, NY, 11206","0",Stagg Street
3.0000000000000000000000000000000,Brooklyn,"047",BK73,North Side-South Side,28868408.3355999998748302459716796875000,28145.4287702000001445412635803222656,"11211","0",Brooklyn,60861.00000000,40470881.67128340,NY,Kings,"36","047",http://www.usps.com/,0.00000000000,0.00000000000,zzy-222@627-s93-wtv,Popeyes Louisiana Kitchen,259 Vandervoot Avenue,New York,NY,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,"192","109","259 Vandervoot Avenue, New York, NY, 11211","259",Vandervoot Avenue
3.0000000000000000000000000000000,Brooklyn,"047",BK73,North Side-South Side,28868408.3355999998748302459716796875000,28145.4287702000001445412635803222656,"11249","0",Brooklyn,28481.00000000,17772206.17012020,NY,Kings,"36","047",http://www.usps.com/,0.00000000000,0.00000000000,zzz-222@627-s96-whq,Berry Playground,106 South 3 Street,New York,NY,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,"319","145","106 South 3 Street, New York, NY, 11249","106",South 3 Street
1.0000000000000000000000000000000,Manhattan,"061",MN28,Lower East Side,23297615.8000000007450580596923828125000,25469.2356300999999803025275468826294,"10002","0",New York,81305.00000000,26280128.54388850,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,zzw-228@627-s8k-wtv,Niche,172 Delancey St,New York,NY,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,"36","17","172 Delancey St, New York, NY, 10002","172",Delancey St
1.0000000000000000000000000000000,Manhattan,"061",MN28,Lower East Side,23297615.8000000007450580596923828125000,25469.2356300999999803025275468826294,"10009","0",New York,61455.00000000,15903519.30122840,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,233-222@627-s8k-qxq,People's Pops,118 1st Ave,New York,NY,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,"118","104","118 1st Ave, New York, NY, 10009","118",1st Ave
1.0000000000000000000000000000000,Manhattan,"061",MN28,Lower East Side,23297615.8000000007450580596923828125000,25469.2356300999999803025275468826294,"11201","0",Brooklyn,53041.00000000,41094886.76573650,NY,Kings,"36","047",http://www.usps.com/,0.00000000000,0.00000000000,zzy-225@627-wc8-jgk,Dumbo Flea,Anchorage Pl,New York,NY,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,"89","69","Anchorage Pl, New York, NY, 11201",Anchorage,Pl
1.0000000000000000000000000000000,Manhattan,"061",MN28,Lower East Side,23297615.8000000007450580596923828125000,25469.2356300999999803025275468826294,"11249","0",Brooklyn,28481.00000000,17772206.17012020,NY,Kings,"36","047",http://www.usps.com/,0.00000000000,0.00000000000,zzz-222@627-s96-whq,Berry Playground,106 South 3 Street,New York,NY,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,"319","145","106 South 3 Street, New York, NY, 11249","106",South 3 Street
3.0000000000000000000000000000000,Brooklyn,"047",BK76,Greenpoint,35337582.9628999978303909301757812500000,29054.4234002000011969357728958129883,"11222","0",Brooklyn,36315.00000000,42825293.23670201,NY,Kings,"36","047",http://www.usps.com/,0.00000000000,0.00000000000,zzy-222@627-s8g-fzz,Hello Party 411,310 Nassau Ave Ate 301,New York,NY,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,"55","41","310 Nassau Ave Ate 301, New York, NY, 11222","310",Nassau Ave Ate 301
3.0000000000000000000000000000000,Brooklyn,"047",BK76,Greenpoint,35337582.9628999978303909301757812500000,29054.4234002000011969357728958129883,"11211","0",Brooklyn,60861.00000000,40470881.67128340,NY,Kings,"36","047",http://www.usps.com/,0.00000000000,0.00000000000,zzy-222@627-s93-wtv,Popeyes Louisiana Kitchen,259 Vandervoot Avenue,New York,NY,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,"192","109","259 Vandervoot Avenue, New York, NY, 11211","259",Vandervoot Avenue
